Transaction Description,User Name,User Profile,Transaction Date,Collective Currency,Host Currency,Transaction Amount,Host Fee (USD),Open Collective Fee (USD),Payment Processor Fee (USD),Net Amount (USD),Subscription Interval,Order Date
"Donation to Material-UI","Material-UI","http://opencollective.com/material-ui",2019-07-05 11:43:01,"USD","USD",-1372.40,-78.80,-78.80,-46.00,-1576.00,"one time","2019-07-05T15:43:01.000Z"
"Donation to JSS","JSS","http://opencollective.com/jss",2019-07-05 11:42:16,"USD","USD",-51.09,-2.95,-2.95,-2.01,-59.00,"one time","2019-07-05T15:42:16.000Z"
"Donation to Wiki.js","Wiki.js","http://opencollective.com/wikijs",2019-07-05 11:41:21,"USD","USD",-21.47,-1.25,-1.25,-1.03,-25.00,"one time","2019-07-05T15:41:21.000Z"
"Donation to BootstrapCDN","BootstrapCDN","http://opencollective.com/getbootstrapcdn",2019-07-05 11:37:15,"USD","USD",-145.16,-8.35,-8.35,-5.14,-167.00,"one time","2019-07-05T15:37:15.000Z"
"Donation to verdaccio","verdaccio","http://opencollective.com/verdaccio",2019-07-05 11:35:46,"USD","USD",-22.35,-1.30,-1.30,-1.05,-26.00,"one time","2019-07-05T15:35:46.000Z"
"Monthly donation to Split (Backers)","Split","http://opencollective.com/split",2019-07-01 01:24:21,"USD","USD",-4.05,-0.25,-0.25,-0.45,-5.00,"one time","2019-07-01T05:24:21.000Z"
"Monthly donation to Split (Backers)","Split","http://opencollective.com/split",2019-06-14 15:35:39,"USD","USD",-4.05,-0.25,-0.25,-0.45,-5.00,"one time","2019-06-14T19:35:39.000Z"
"Donation to Kiwi TCMS","Kiwi TCMS","http://opencollective.com/kiwitcms",2019-06-10 18:18:26,"USD","USD",-36.28,-2.10,-2.10,-1.52,-42.00,"one time","2019-06-10T22:18:26.000Z"
"Donation to verdaccio","verdaccio","http://opencollective.com/verdaccio",2019-06-06 12:29:02,"USD","USD",-26.70,-1.55,-1.55,-1.20,-31.00,"one time","2019-06-06T16:29:02.000Z"
"Donation to Material-UI","Material-UI","http://opencollective.com/material-ui",2019-06-04 16:11:17,"USD","USD",-817.57,-46.95,-46.95,-27.53,-939.00,"one time","2019-06-04T20:11:17.000Z"
"Donation to JSS","JSS","http://opencollective.com/jss",2019-06-04 16:10:18,"USD","USD",-49.35,-2.85,-2.85,-1.95,-57.00,"one time","2019-06-04T20:10:18.000Z"
"Donation to Wiki.js","Wiki.js","http://opencollective.com/wikijs",2019-06-04 16:09:11,"USD","USD",-21.47,-1.25,-1.25,-1.03,-25.00,"one time","2019-06-04T20:09:11.000Z"
"Donation to BootstrapCDN","BootstrapCDN","http://opencollective.com/getbootstrapcdn",2019-06-04 15:58:09,"USD","USD",-136.45,-7.85,-7.85,-4.85,-157.00,"one time","2019-06-04T19:58:09.000Z"
"Donation to JSS","JSS","http://opencollective.com/jss",2019-05-01 16:15:22,"USD","USD",-24.09,-1.40,-1.40,-1.11,-28.00,"one time","2019-05-01T20:15:22.000Z"
"Donation to Wiki.js","Wiki.js","http://opencollective.com/wikijs",2019-05-01 16:14:20,"USD","USD",-23.22,-1.35,-1.35,-1.08,-27.00,"one time","2019-05-01T20:14:20.000Z"
"Donation to JSS","JSS","http://opencollective.com/jss",2019-05-01 16:13:01,"USD","USD",-23.22,-1.35,-1.35,-1.08,-27.00,"one time","2019-05-01T20:13:01.000Z"
"Donation to BootstrapCDN","BootstrapCDN","http://opencollective.com/getbootstrapcdn",2019-05-01 16:11:19,"USD","USD",-156.48,-9.00,-9.00,-5.52,-180.00,"one time","2019-05-01T20:11:19.000Z"
"Donation to Material-UI","Material-UI","http://opencollective.com/material-ui",2019-05-01 16:09:01,"USD","USD",-551.04,-31.65,-31.65,-18.66,-633.00,"one time","2019-05-01T20:09:01.000Z"
"Donation to Wiki.js","Wiki.js","http://opencollective.com/wikijs",2019-04-08 09:53:09,"USD","USD",-31.06,-1.80,-1.80,-1.34,-36.00,"one time","2019-04-08T13:53:09.000Z"
"Donation to BootstrapCDN","BootstrapCDN","http://opencollective.com/getbootstrapcdn",2019-04-08 09:42:08,"USD","USD",-154.80,-8.60,-8.60,0.00,-172.00,"one time","2019-04-08T13:42:08.000Z"
"Donation to Spina","Spina","http://opencollective.com/spina",2019-04-08 09:41:34,"USD","USD",-12.60,-0.70,-0.70,0.00,-14.00,"one time","2019-04-08T13:41:34.000Z"
"Donation to JSS","JSS","http://opencollective.com/jss",2019-04-08 09:40:35,"USD","USD",-45.90,-2.55,-2.55,0.00,-51.00,"one time","2019-04-08T13:40:35.000Z"
"Donation to Material-UI","Material-UI","http://opencollective.com/material-ui",2019-04-08 09:39:37,"USD","USD",-453.60,-25.20,-25.20,0.00,-504.00,"one time","2019-04-08T13:39:37.000Z"
"March contribution","Material-UI","http://opencollective.com/material-ui",2019-03-08 17:03:57,"USD","USD",-298.96,-16.61,-16.61,0.00,-332.18,"one time","2019-03-08T22:03:57.000Z"
"March contribution","BootstrapCDN","http://opencollective.com/getbootstrapcdn",2019-03-08 17:02:56,"USD","USD",-227.42,-12.64,-12.64,0.00,-252.70,"one time","2019-03-08T22:02:56.000Z"
"March contribution","BootstrapCDN","http://opencollective.com/getbootstrapcdn",2019-03-04 22:15:34,"USD","USD",-117.08,-6.50,-6.50,0.00,-130.08,"one time","2019-03-05T03:15:34.000Z"
"March contribution","JSS","http://opencollective.com/jss",2019-03-04 22:14:44,"USD","USD",-24.08,-1.34,-1.34,0.00,-26.76,"one time","2019-03-05T03:14:44.000Z"
"February Contribution","Material-UI","http://opencollective.com/material-ui",2019-02-07 15:23:59,"USD","USD",-528.20,-29.35,-29.35,0.00,-586.90,"one time","2019-02-07T20:23:59.000Z"
"February contribution","JSS","http://opencollective.com/jss",2019-02-07 15:22:58,"USD","USD",-26.78,-1.49,-1.49,0.00,-29.76,"one time","2019-02-07T20:22:58.000Z"
"January contribution","JSS","http://opencollective.com/jss",2019-01-30 18:05:36,"USD","USD",-18.00,-1.00,-1.00,0.00,-20.00,"one time","2019-01-30T23:05:36.000Z"
"CodeFund Funds - December","Material-UI","http://opencollective.com/material-ui",2019-01-13 23:32:58,"USD","USD",-588.08,-32.67,-32.67,0.00,-653.42,"one time","2019-01-14T04:32:58.000Z"
"CodeFund Funds - December","BootstrapCDN","http://opencollective.com/getbootstrapcdn",2019-01-13 23:32:03,"USD","USD",-129.58,-7.20,-7.20,0.00,-143.98,"one time","2019-01-14T04:32:03.000Z"
"CodeFund Funds - November","BootstrapCDN","http://opencollective.com/getbootstrapcdn",2018-12-10 16:38:25,"USD","USD",-84.67,-4.70,-4.70,0.00,-94.07,"one time","2018-12-10T21:38:25.000Z"
"Code Fund Funds","Material-UI","http://opencollective.com/material-ui",2018-12-10 16:37:30,"USD","USD",-905.24,-50.29,-50.29,0.00,-1005.82,"one time","2018-12-10T21:37:30.000Z"
"CodeFund Funds","JSS","http://opencollective.com/jss",2018-11-07 16:15:38,"USD","USD",-17.20,-0.96,-0.96,0.00,-19.12,"one time","2018-11-07T21:15:38.000Z"
"CodeFund Funds","Material-UI","http://opencollective.com/material-ui",2018-11-06 11:09:51,"USD","USD",-1087.20,-60.40,-60.40,0.00,-1208.00,"one time","2018-11-06T16:09:51.000Z"
"CodeFund Funds","JSS","http://opencollective.com/jss",2018-10-23 16:37:11,"USD","USD",-27.63,-1.53,-1.53,0.00,-30.69,"one time","2018-10-23T20:37:11.000Z"
"CodeFund Funds","Material-UI","http://opencollective.com/material-ui",2018-10-05 13:53:20,"USD","USD",-1778.31,-98.79,-98.79,0.00,-1975.89,"one time","2018-10-05T17:53:20.000Z"
"CodeFund Funds","Material-UI","http://opencollective.com/material-ui",2018-09-13 10:33:48,"USD","USD",-1659.68,-92.20,-92.20,0.00,-1844.08,"one time","2018-09-13T14:33:48.000Z"
